SID,response,entry,entry_number,response_times
BWQ1ZSYD,chinese,chinese,7,5895.5
BWQ1ZSYD,biology,biology,8,3555.2
BWQ1ZSYD,chemisty,chemistry,9,2598.6
BWQ1ZSYD,english,english,10,4316.4
BWQ1ZSYD,music,music,11,2153.2
CI6QQA2Y,history,history,1,2027
CI6QQA2Y,environmental science,environmental science,2,4130
CI6QQA2Y,Environmental studies,environmental studies,3,3749
CI6QQA2Y,biology,biology,4,1818
CI6QQA2Y,hispanic studies,hispanic studies,5,3617
CI6QQA2Y,latin,latin,6,1071
CI6QQA2Y,german,german,7,1717
CI6QQA2Y,french,french,8,3157
CI6QQA2Y,english,english,9,4008
CI6QQA2Y,math,math,10,1287
CI6QQA2Y,chemistry,chemistry,11,5210
CI6QQA2Y,Sociology,sociology,12,9570
CI6QQA2Y,Psychology,psychology,13,4813
DUBYYHYX,anthropology,anthropology,1,2634.5
DUBYYHYX,psychology,psychology,2,2441.9
DUBYYHYX,arabic,arabic,3,1196.3
DUBYYHYX,frencxh,french,4,1182.8
DUBYYHYX,spanish,spanish,5,1706.2
DUBYYHYX,german,german,6,2993.7
DUBYYHYX,russian,russian,7,1343.5
DUBYYHYX,greek,greek,8,1037
DUBYYHYX,neuroscience,neuroscience,9,5093.7
DUBYYHYX,government,government,10,1833.6
DUBYYHYX,pre-law,pre-law,11,1613.7
DUBYYHYX,philosophy,philosophy,12,6749.5
DUBYYHYX,music,music,13,3225.3
DUBYYHYX,literature,literature,14,2136.8
DUBYYHYX,english,english,15,1757.9
DUBYYHYX,physics,physics,16,6114.2
DUBYYHYX,africana studies,africana studies,17,6003.7
DUBYYHYX,sociology,sociology,18,1700.9
DUBYYHYX,economics,economics,19,1998.4
DUBYYHYX,chemistry,chemistry,20,4520.1
DUBYYHYX,biology,biology,21,1514.2
EA8GWQDV,philosophy,philosophy,1,2778.9
EA8GWQDV,biology,biology,2,998.3
EA8GWQDV,chemistry,chemistry,3,1614.2
EA8GWQDV,biochemistry,biochemistry,4,1499
EA8GWQDV,education,education,5,925.7
EA8GWQDV,government,government,6,1243.8
EA8GWQDV,english,english,7,798.2
EA8GWQDV,history,history,8,2008
EA8GWQDV,psychology,psychology,9,2172.2
EA8GWQDV,neuroscience,neuroscience,10,2240.8
EA8GWQDV,sociology,sociology,11,8380.2
EA8GWQDV,spanish,spanish,12,6233.1
EA8GWQDV,french,french,13,1116.4
EA8GWQDV,italian,italian,14,2800.3
EA8GWQDV,japanese,japanese,15,1362.6
EA8GWQDV,chinese,chinese,16,1670.2
EA8GWQDV,forestry,forestry,17,16457.8
EA8GWQDV,ecology,ecology,18,1276.1
ESNMRF10,history,history,1,1955
ESNMRF10,classics,classics,2,1679
ESNMRF10,architecture,architecture,3,2267
ESNMRF10,archaeology,archaeology,4,2741
ESNMRF10,zoology,zoology,5,2242
ESNMRF10,biology,biology,6,1833
ESNMRF10,chemistry,chemistry,7,1834
ESNMRF10,physics,physics,8,2849
ESNMRF10,astronomy,astronomy,9,1855
ESNMRF10,business,business,10,1621
ESNMRF10,finance,finance,11,1422
ESNMRF10,economics,economics,12,2000
ESNMRF10,art,art,13,1885
ESNMRF10,art history,art history,14,3104
ESNMRF10,education,education,15,2822
ESNMRF10,english,english,16,4025
ESNMRF10,french,french,17,4284
ESNMRF10,russian,russian,18,1315
ESNMRF10,italian,italian,19,1541
ESNMRF10,latinx studies,latinx studies,20,3724
ESNMRF10,visual arts,visual arts,21,3891
FDULT82W,Math,math,1,2171.3
FDULT82W,english,english,2,1822.8
FDULT82W,Art,art,3,993.8
FDULT82W,History,history,4,2137
FDULT82W,Music,music,5,1731.2
FDULT82W,Physics,physics,6,4781.6
FDULT82W,Biology,biology,7,3371.3
FDULT82W,History,history,8,5097.4
FDULT82W,Psychology,psychology,9,2883.3
FDULT82W,Gender Studies,gender studies,10,8748.1
FDULT82W,Sociology,sociology,11,2620.9
FDULT82W,Engineering,engineering,12,13422.4
FDULT82W,Communications,communications,13,5456.6
FDULT82W,Nursing,nursing,14,1569.1
FJYUEQN8,Government,government,1,1865
FJYUEQN8,english,english,2,1642
FJYUEQN8,math,math,3,725
FJYUEQN8,physics,physics,4,1931
FJYUEQN8,neuroscience,neuroscience,5,1633
FJYUEQN8,biology,biology,6,1503
FJYUEQN8,biochemistry,biochemistry,7,2126
FJYUEQN8,german,german,8,3566
FJYUEQN8,chinese,chinese,9,1456
FJYUEQN8,japanese,japanese,10,1502
FJYUEQN8,italian studies,italian studies,11,2060
FJYUEQN8,hispanic studies,hispanic studies,12,2452
FJYUEQN8,francophone studies,francophone studies,13,2871
FJYUEQN8,philosophy,philosophy,14,2590
FJYUEQN8,education,education,15,4794
FJYUEQN8,theatre,theatre,16,6837
FJYUEQN8,asian studies,asian studies,17,1946
FJYUEQN8,africana studies,africana studies,18,2939
FJYUEQN8,meena,meena,19,993
FJYUEQN8,reees,reees,20,2514
FJYUEQN8,arabic,arabic,21,1637
FJYUEQN8,economics,economics,22,4313
FYE2JV3H,Biology,biology,1,2732
FYE2JV3H,Neuroscience,neuroscience,2,2556
FYE2JV3H,Psychology,psychology,3,10410
FYE2JV3H,Anthropology,anthropology,4,2646
FYE2JV3H,Chemistry,chemistry,5,1679
FYE2JV3H,Biochemistry,biochemistry,6,4090
FYE2JV3H,Dance,dance,7,872
FYE2JV3H,Visual Arts,visual arts,8,2619
FYE2JV3H,Religion,religion,9,4024
FYE2JV3H,History,history,10,3493
FYE2JV3H,Math,math,11,6478
FYE2JV3H,Economics,economics,12,2061
FYE2JV3H,Digital Computational Studies,digital computational studies,13,6957
FYE2JV3H,Zoology,zoology,14,4395
G8B6AJJV,biology,biology,1,2183
G8B6AJJV,chemistry,chemistry,2,1735
G8B6AJJV,psychology,psychology,3,2320
G8B6AJJV,sociology,sociology,4,2271
G8B6AJJV,engineering,engineering,5,2179
G8B6AJJV,education,education,6,3139
G8B6AJJV,math,math,7,932
G8B6AJJV,physics,physics,8,1857
G8B6AJJV,history,history,9,5094
G8B6AJJV,asian studies,asian studies,10,2342
G8B6AJJV,spanish,spanish,11,6408
G8B6AJJV,french,french,12,2777
G8B6AJJV,arabic,arabic,13,1296
G8B6AJJV,hispanic studies,hispanic studies,14,9442
G8B6AJJV,theology,theology,15,2502
G8B6AJJV,dance,dance,16,1327
G8B6AJJV,art,art,17,2118
G8B6AJJV,music,music,18,2871
GNLFFB4P,sociology,sociology,1,2442.7
GNLFFB4P,math,math,2,770.8
GNLFFB4P,government,government,3,1954
GNLFFB4P,biology,biology,4,2808.2
GNLFFB4P,neurosciene,neuroscience,5,2593.9
GNLFFB4P,anthropology,anthropology,6,5616.8
GNLFFB4P,psychology,psychology,7,2432.5
GNLFFB4P,art,art,8,724.5
GNLFFB4P,art history,art history,9,2614.8
GNLFFB4P,political science,political science,10,3794.8
GNLFFB4P,english,english,11,1404.1
GNLFFB4P,spanish,spanish,12,1777
GNLFFB4P,german,german,13,1556.1
GNLFFB4P,italian,italian,14,2846.1
GNLFFB4P,economics,economics,15,3771.5
GNLFFB4P,physics,physics,16,2988.9
GNLFFB4P,history,history,17,3878.6
GNLFFB4P,biochemistry,biochemistry,18,4450.9
GNLFFB4P,chemistry,chemistry,19,1728.7
GNLFFB4P,american studies,american studies,20,6121.2
GNLFFB4P,gender studies,gender studies,21,2360.8
H6D2C4VR,Sociology,sociology,1,2348
H6D2C4VR,Math,math,2,561
H6D2C4VR,Biology,biology,3,989
H6D2C4VR,Chemistry,chemistry,4,1359
H6D2C4VR,Physics,physics,5,1157
H6D2C4VR,English,english,6,2288
H6D2C4VR,Chinese,chinese,7,824
H6D2C4VR,French,french,8,1902
H6D2C4VR,German,german,9,1053
H6D2C4VR,Italian,italian,10,1995
H6D2C4VR,Japanese,japanese,11,5013
H6D2C4VR,East Asian Studies,east asian studies,12,2561
H6D2C4VR,Middle East & North African,middle east & north african,13,4893
HCBTBYHS,math,math,1,1296
HCBTBYHS,english,english,2,1032
HCBTBYHS,history,history,3,1639
HCBTBYHS,philosophy,philosophy,4,2254
HCBTBYHS,nursing,nursing,5,2054
HCBTBYHS,spanish,spanish,6,2076
HCBTBYHS,german,german,7,3866
HCBTBYHS,cinema studies,cinema studies,8,4034
HCBTBYHS,environmental studies,environmental studies,9,3546
HCBTBYHS,engineering,engineering,10,2816
HCBTBYHS,art,art,11,5441
HCBTBYHS,music,music,12,942
HCBTBYHS,dance,dance,13,1477
HCBTBYHS,philosophy,philosophy,14,2139
HCBTBYHS,psychology,psychology,15,3136
HCBTBYHS,business,business,16,1499
HCBTBYHS,economics,economics,17,3116
HCBTBYHS,gender studies,gender studies,18,3899
HCBTBYHS,africana studies,africana studies,19,3148
HCBTBYHS,biology,biology,20,1220
HCBTBYHS,chemistry,chemistry,21,1181
HCBTBYHS,physics,physics,22,1697
HCBTBYHS,computer science,computer science,23,2844
HZP27937,biology,biology,1,2484
HZP27937,biochemistry,biochemistry,2,2812
HZP27937,chemistry,chemistry,3,3012
HZP27937,neuroscience,neuroscience,4,4128
HZP27937,anthropology,anthropology,5,3424
HZP27937,sociology,sociology,6,2327
HZP27937,psychology,psychology,7,2090
HZP27937,math,math,8,2646
HZP27937,computer science,computer science,9,4083
HZP27937,phsyics,physics,10,2483
HZP27937,english,english,11,2304
HZP27937,greek,greek,12,1735
HZP27937,german,german,13,1321
HZP27937,spanish,spanish,14,2420
HZP27937,education,education,15,1780
HZP27937,philosophy,philosophy,16,2515
HZP27937,government,government,17,2136
HZP27937,hater,hater,18,4911
HZP27937,theater,theater,19,3075
HZP27937,gender studies,gender studies,20,6367
IEOJ1IW3,francophone studies,francophone studies,1,4136.7
IEOJ1IW3,english,english,2,2497.6
IEOJ1IW3,government and law,government and law,3,6901.1
IEOJ1IW3,asian studies,asian studies,4,3580.9
IEOJ1IW3,computer science,computer science,5,3791.8
IEOJ1IW3,economics,economics,6,1733.1
IEOJ1IW3,africana studies,africana studies,7,10418
IEOJ1IW3,gender studies,gender studies,8,6607.1
IEOJ1IW3,psychology,psychology,9,5417.7
IN92PH3J,communications,communications,1,4292.9
IN92PH3J,math,math,2,962.5
IN92PH3J,physics,physics,3,1298.8
IN92PH3J,fine arts,fine arts,4,3300.1
IN92PH3J,music,music,5,1238.5
IN92PH3J,anthropology,anthropology,6,5085.5
IN92PH3J,neuroscience,neuroscience,7,3171.3
IN92PH3J,premed,pre-med,8,1783.8
IN92PH3J,biology,biology,9,2662.2
IN92PH3J,chemistry,chemistry,10,2322.8
IN92PH3J,english,english,11,4180
IN92PH3J,classics,classics,12,1221.8
IN92PH3J,history,history,13,9227.3
IN92PH3J,philosophy,philosophy,14,3658.2
IN92PH3J,archaeology,archaeology,15,7699.8
IN92PH3J,architecture,architecture,16,2701.7
IN92PH3J,engineering,engineering,17,3262.3
IRFHWRXF,english,english,1,1467
IRFHWRXF,art history,art history,2,1409.4
IRFHWRXF,sociology,sociology,3,2493.6
IRFHWRXF,biology,biology,4,2347.3
IRFHWRXF,biochemistry,biochemistry,5,2817.8
IRFHWRXF,ecology,ecology,6,879.7
IRFHWRXF,physic,physics,7,1286.9
IRFHWRXF,computer science,computer science,8,3498.5
IRFHWRXF,engineering,engineering,9,1263.9
IRFHWRXF,linguistics,linguistics,10,5141.4
IRFHWRXF,hispanic studies,hispanic studies,11,2225.3
IRFHWRXF,francophone studies,francophone studies,12,2820
IRFHWRXF,psychology,psychology,13,5063.2
IRFHWRXF,environmental studies,environmental studies,14,8049.8
IRFHWRXF,creative writing,creative writing,15,1908.6
IRFHWRXF,visual arts,visual arts,16,1891.6
IRFHWRXF,music,music,17,1586.1
IRFHWRXF,performing arts,performing arts,18,4247.1
IRFHWRXF,dance,dance,19,2270
IRFHWRXF,history,history,20,5166.9
J8N7DCDH,chem,chemistry,1,1360
J8N7DCDH,psycholgy,psychology,2,1897
J8N7DCDH,government and legal studies,government and legal studies,3,7049
J8N7DCDH,bio,biology,4,1306
J8N7DCDH,neurochem,neurochemistry,5,2166
J8N7DCDH,history,history,6,2083
J8N7DCDH,english,english,7,1637
J8N7DCDH,russian,russian,8,4712
J8N7DCDH,russian,russian,9,8569
J8N7DCDH,dance,dance,10,3123
J8N7DCDH,film,film studies,11,1487
J8N7DCDH,computer science,computer science,12,6636
J8N7DCDH,music,music,13,6536
J8N7DCDH,latin,latin,14,7214
JDVDZARM,mathematics,mathematics,1,3665.4
JDVDZARM,chemistry,chemistry,2,2052.6
JDVDZARM,biology,biology,3,1996.1
JDVDZARM,finance,finance,4,1271.9
JDVDZARM,business,business,5,3151.9
JDVDZARM,philosophy,philosophy,6,2830.8
JDVDZARM,engineering,engineering,7,8322.8
JDVDZARM,physics,physics,8,4881.5
JDVDZARM,music,music,9,4199.3
JDVDZARM,theatre,theatre,10,4527.9
JDVDZARM,art history,art history,11,4434.9
JDVDZARM,computer science,computer science,12,7566.2
JDVDZARM,geology,geology,13,4050.6
JDVDZARM,geophysics,geophysics,14,2699.6
JEW0DH9D,math,math,1,1005.8
JEW0DH9D,chemistry,chemistry,2,3425.7
JEW0DH9D,asian studies,asian studies,3,6153
JEW0DH9D,urban studies,urban studies,4,2116.5
JEW0DH9D,sociology,sociology,5,4035.4
JEW0DH9D,psychology,psychology,6,2752.8
JEW0DH9D,nueroscience,neuroscience,7,3156.7
JEW0DH9D,envrionmental science,environmental science,8,3276.4
JEW0DH9D,government,government,9,1096.5
JEW0DH9D,theather,theatre,10,5234.6
JEW0DH9D,art,art,11,1098.5
JEW0DH9D,gender and sexualitiy studies,gender and sexuality studies,12,9951.1
JEW0DH9D,biology,biology,13,6603
JEW0DH9D,biochemistry,biochemistry,14,3445.2
JEW0DH9D,education,education,15,2816.9
JIMIPV7S,spanish,spanish,4,1435.6
JIMIPV7S,french,french,5,4214.9
JIMIPV7S,math,math,6,3018.4
JIMIPV7S,economics,economics,7,3463.1
JIMIPV7S,poly sci,poly sci,8,3308.8
JIMIPV7S,environmental sciencw,environmental science,9,10326.6
JIMIPV7S,EOS,eos,10,6864.2
JIMIPV7S,compsci,compsci,11,6428.4
JIMIPV7S,chem,chem,12,11639.3
JIMIPV7S,bio,bio,13,967.8
JIMIPV7S,psychology,psychology,1,3922.9
JIMIPV7S,classics,classics,2,1841.9
JIMIPV7S,italian,italian,3,1991.2
K6LTYZJH,government,government,1,2315
K6LTYZJH,neuroscience,neuroscience,2,4334
K6LTYZJH,biochemistry,biochemistry,3,4664
K6LTYZJH,religious studies,religious studies,4,6647
K6LTYZJH,communcations,communications,5,12109
K6LTYZJH,acting,acting,6,1235
K6LTYZJH,literature,literature,7,1729
K6LTYZJH,computer science,computer science,8,3099
K6LTYZJH,undecided,undecided,9,1875
K6LTYZJH,architecture,architecture,10,6295
K6LTYZJH,engineering,engineering,11,2100
K6LTYZJH,pre-med,pre-med,12,5078
K6LTYZJH,biology,biology,13,2428
KMXD4OZC,chinese,chinese,1,1169.5
KMXD4OZC,hispanic studies,hispanic studies,2,2570.4
KMXD4OZC,asian studies,asian studies,3,2413.2
KMXD4OZC,psychology,psychology,4,1840.3
KMXD4OZC,education,education,5,918.9
KMXD4OZC,history,history,6,2429.1
KMXD4OZC,english,english,7,1015.4
KMXD4OZC,econ,econ,8,2912.9
KMXD4OZC,gov,gov,9,609.2
KMXD4OZC,political science,political science,10,16823
KMXD4OZC,anthro,anthropology,11,2041.4
KMXD4OZC,law,law,12,1101.9
KMXD4OZC,urban studies,urban studies,13,3978.8
KMXD4OZC,environmental,environmental,14,3233
KMXD4OZC,music,music,15,682.6
KMXD4OZC,gender studies,gender studies,16,7362.1
KZ9S5MPC,Biology,biology,1,2265
KZ9S5MPC,Neuroscience,neuroscience,2,4293
KZ9S5MPC,communications,communications,3,2503
KZ9S5MPC,Government and Legal studies,government and legal studies,4,7622
KZ9S5MPC,sociology,sociology,5,1870
KZ9S5MPC,economics,economics,6,1770
KZ9S5MPC,earth and oceanographic studies,earth and oceanographic studies,7,7053
KZ9S5MPC,math,math,8,2624
KZ9S5MPC,english,english,9,3205
KZ9S5MPC,history,history,10,1380
KZ9S5MPC,French,french,11,4719
KZ9S5MPC,German,german,12,1767
KZ9S5MPC,Russian,russian,13,1569
KZ9S5MPC,Spanish,spanish,14,4283
KZ9S5MPC,Theater and Dance,theater and dance,15,4578
KZ9S5MPC,Religion,religion,16,5141
KZ9S5MPC,biology,biology,17,3024
LJSMGNV0,Neuro,neuro,1,3182
LJSMGNV0,Psych,psychology,2,1331
LJSMGNV0,Sneaker Design,sneaker design,3,2358
LJSMGNV0,Visual Arts,visual arts,4,4467
LJSMGNV0,Biology,biology,5,3762
LJSMGNV0,Chemistry,chemistry,6,1482
LJSMGNV0,English,english,7,7258
LJSMGNV0,History,history,8,2517
LJSMGNV0,Government/Poly Sci,government/political science,9,2807
LJSMGNV0,Africana Studies,africana studies,10,6839
LJSMGNV0,Sociology,sociology,11,1591
LJSMGNV0,Anthropology,anthropology,12,2814
LJSMGNV0,Music,music,13,1098
LJSMGNV0,Italian,italian,14,7435
LJSMGNV0,Spanish,spanish,15,1643
LJSMGNV0,French,french,16,867
LJSMGNV0,German,german,17,2313
LJSMGNV0,Russian,russian,18,919
LN8REBYY,economic,economics,1,2872.8
LN8REBYY,government,government,2,1799.9
LN8REBYY,ocean science,ocean science,3,2263.4
LN8REBYY,nursing,nursing,4,885.8
LN8REBYY,education,education,5,3047.1
LN8REBYY,english,english,6,2811.7
LN8REBYY,history,history,7,1142.5
LN8REBYY,german,german,8,1121
LN8REBYY,russian,russian,9,1374
LN8REBYY,french,french,10,2325.6
LN8REBYY,chemistry,chemistry,11,3625.5
LN8REBYY,physics,physics,12,2737.7
LN8REBYY,kinesiology,kinesiology,13,3558.9
LN8REBYY,studio art,studio art,14,13541
LN8REBYY,visual art,visual art,15,1749.6
LN8REBYY,film,film,16,2985.6
LN8REBYY,philosophy,philosophy,17,10869.3
LUKGQM9Q,Biology,biology,1,2587.4
LUKGQM9Q,Chemistry,chemistry,2,1974.5
LUKGQM9Q,Biochemistry,biochemistry,3,2749.8
LUKGQM9Q,Dance,dance,4,1312.3
LUKGQM9Q,Theater,theater,5,2439
LUKGQM9Q,Psychology,psychology,6,2952.7
LUKGQM9Q,Philosophy,philosophy,7,4041.6
LUKGQM9Q,History,history,8,1450
LUKGQM9Q,Education,education,9,1649.9
LUKGQM9Q,English,english,10,1345.9
LUKGQM9Q,Genetics,genetics,11,11212.5
LUKGQM9Q,Anthropology,anthropology,12,10299.9
LUKGQM9Q,Sociology,sociology,13,1841.7
LUKGQM9Q,Archeology,archeology,14,3479.6
LUKGQM9Q,Spanish,spanish,15,6258.4
LUKGQM9Q,Latin,latin,16,1786.9
MCYP84X4,Math,math,1,1051
MCYP84X4,Chemistry,chemistry,2,1998
MCYP84X4,Biology,biology,3,1691
MCYP84X4,BioChem,biochemistry,4,1400
MCYP84X4,Psychology,psychology,5,3567
MCYP84X4,Sociology,sociology,6,1853
MCYP84X4,Computer Science,computer science,7,3013
MCYP84X4,Political Science,political science,8,3610
MCYP84X4,Physics,physics,9,2335
MCYP84X4,Engineering,engineering,10,2298
MCYP84X4,Microbiology,microbiology,11,11533
MCYP84X4,Communications,communications,12,5367
MCYP84X4,Business,business,13,2298
MCYP84X4,Economics,economics,14,2661
MCYP84X4,Finance,finance,15,3672
MCYP84X4,Digital and Computational Studies,digital and computational studies,16,6642
MCYP84X4,Data Science,data science,17,4559
N9V0QKO1,gov,government,1,1571
N9V0QKO1,poli sci,political science,2,3342
N9V0QKO1,classics,classics,3,1436
N9V0QKO1,linguistics,linguistics,4,2242
N9V0QKO1,econ,economics,5,1289
N9V0QKO1,gsws,gsws,6,3816
N9V0QKO1,laclas,laclas,7,4021
N9V0QKO1,africana studies,africana studies,8,6051
N9V0QKO1,mena,mena,9,4159
N9V0QKO1,film studies,film studies,10,6375
N9V0QKO1,visual arts,visual arts,11,2324
N9V0QKO1,fine,fine arts,12,736
N9V0QKO1,arts,arts,13,1175
N9V0QKO1,studio art,studio art,14,4278
N9V0QKO1,physics,physics,15,3788
N9V0QKO1,chem,chemistry,16,858
N9V0QKO1,bio,biology,17,788
N9V0QKO1,biochem,biochemistry,18,1722
N9V0QKO1,business,business,19,5778
NHCBLFL1,mathematics,mathematics,1,3218
NHCBLFL1,psychology,psychology,2,2009
NHCBLFL1,computer science,computer science,3,2819
NHCBLFL1,physics,physics,4,1375
NHCBLFL1,chemistry,chemistry,5,2011
NHCBLFL1,biology,biology,6,1852
NHCBLFL1,biochem,biochemistry,7,3148
NHCBLFL1,neruro,neuro,8,1185
NHCBLFL1,philosophy,philosophy,9,3419
NHCBLFL1,psychology,psychology,10,1718
NHCBLFL1,sociology,sociology,11,1896
NHCBLFL1,economics,economics,12,2367
NHCBLFL1,english,english,13,2580
NHCBLFL1,EOS,eos,14,2753
NHCBLFL1,GSWS,gsws,15,2213
NHCBLFL1,urban studies,urban studies,16,4358
NHCBLFL1,education,education,17,5452
NHCBLFL1,environmental studies,environmental studies,18,4681
NHCBLFL1,government,government,19,7960
NRXHKYAS,Biology,biology,1,2701.1
NRXHKYAS,Philosophy,philosophy,2,3625.8
NRXHKYAS,neuroscience,neuroscience,3,5240.8
NRXHKYAS,biochem,biochemistry,4,2162.9
NRXHKYAS,francophone studies,francophone studies,5,21976.7
NRXHKYAS,africana studies,africana studies,6,8300.4
NXGNLGFN,biology,biology,1,1900
NXGNLGFN,psychology,psychology,2,1386
NXGNLGFN,chemistry,chemistry,3,1520
NXGNLGFN,physics,physics,4,989
NXGNLGFN,neuroscience,neuroscience,5,1584
NXGNLGFN,government,government,6,1133
NXGNLGFN,econonomics,economics,7,3210
NXGNLGFN,history,history,8,1128
NXGNLGFN,english,english,9,997
NXGNLGFN,gender studies,gender studies,10,5303
NXGNLGFN,environmental studies,environmental studies,11,3115
NXGNLGFN,earth and oceonographic sciences,earth and oceanographic sciences,12,7393
NXGNLGFN,hispanic studie,hispanic studies,13,5219
NXGNLGFN,francophone studies,francophone studies,14,3098
NXGNLGFN,romance laanguages and literatures,romance languages and literatures,15,3665
NXGNLGFN,asian studies,asian studies,16,3966
NXGNLGFN,middle eastern and North African studies,middle eastern and north african studies,17,5584
NXGNLGFN,cinema studies,cinema studies,18,1875
NZ8ZTZHG,accounting,accounting,1,5323
NZ8ZTZHG,Science,science,2,4084
NZ8ZTZHG,chemistry,chemistry,3,4184
NZ8ZTZHG,psychology,psychology,4,7711
NZ8ZTZHG,Math,math,5,2520
NZ8ZTZHG,Art history,art history,6,7624
NZ8ZTZHG,Computer science,computer science,7,5922
NZ8ZTZHG,Biology,biology,8,4637
O4NB1X6B,economics,economics,1,2428.9
O4NB1X6B,biology,biology,2,1699.2
O4NB1X6B,chemistry,chemistry,3,5621.6
O4NB1X6B,mathematics,mathematics,4,2693.1
O4NB1X6B,public policy,public policy,5,6517.8
O4NB1X6B,government and legal studies,government and legal studies,6,3214
O4NB1X6B,hispanic studies,hispanic studies,7,3283.8
O4NB1X6B,chinese studies,chinese studies,8,6946.9
O4NB1X6B,physics,physics,9,2375.1
O4NB1X6B,psychology,psychology,10,3011.4
O4NB1X6B,arabic,arabic,11,1271.3
O4NB1X6B,francophone studies,francophone studies,12,3983.9
O4NB1X6B,italian studies,italian studies,13,2345.1
O4NB1X6B,english,english,14,3806.9
O4NB1X6B,environmental science,environmental science,15,8500.5
OEQ7A3BW,Psychology,psychology,1,7642
OEQ7A3BW,Film,film,2,1899
OEQ7A3BW,Sociology,sociology,3,3299
OEQ7A3BW,GSWS,gsws,4,2089
OEQ7A3BW,Govermental,governmental,5,3996
OEQ7A3BW,Philosophy,philosophy,6,5615
OEQ7A3BW,Maths,maths,7,1408
OEQ7A3BW,Economics,economics,8,2580
OEQ7A3BW,French,french,9,2717
OEQ7A3BW,English,english,10,2687
OEQ7A3BW,Italian,italian,11,2092
OEQ7A3BW,Latinx Studies,latinx studies,12,6149
OEQ7A3BW,Anthropology,anthropology,13,8899
OEQ7A3BW,Biochemistry,biochemistry,14,4468
OEQ7A3BW,Physics,physics,15,2284
OUSZQD8K,engineering,engineering,1,2512.7
OUSZQD8K,math,math,2,1433.2
OUSZQD8K,physics,physics,3,2636.7
OUSZQD8K,chemistry,chemistry,4,2775.4
OUSZQD8K,chemical engineering,chemical engineering,5,4146.1
OUSZQD8K,history,history,6,3380.4
OUSZQD8K,government,government,7,2151
OUSZQD8K,political science,political science,8,3773.9
OUSZQD8K,english,english,9,6278.3
OUSZQD8K,spanish,spanish,10,1316.4
OUSZQD8K,latin american studies,latin american studies,11,4111.9
OUSZQD8K,french,french,12,2902.4
OUSZQD8K,german,german,13,1240.3
OUSZQD8K,communications,communications,14,3973.9
OUSZQD8K,buisness,business,15,9143.2
OUSZQD8K,econ,econ,16,6440.6
OX30M9NX,Psychology,psychology,1,3120
OX30M9NX,Philosophy,philosophy,2,1908
OX30M9NX,Africana Studies,africana studies,3,2269
OX30M9NX,History,history,4,1747
OX30M9NX,Government and Legal Studies,government and legal studies,5,4534
OX30M9NX,Political Science,political science,6,2452
OX30M9NX,engineering,engineering,7,1599
OX30M9NX,Chemistry,chemistry,8,5371
OX30M9NX,Biology,biology,9,1557
OX30M9NX,Physics,physics,10,1524
OX30M9NX,Anthropology,anthropology,11,3310
OX30M9NX,Romance Languages,romance languages,12,2072
OX30M9NX,Mathematics,mathematics,13,4784
OX30M9NX,Language,language,14,7385
OX30M9NX,Biochemistry,biochemistry,15,6694
OX30M9NX,Neuroscience,neuroscience,16,2940
PBNU471N,Neuroscience,neuroscience,1,5380.9
PBNU471N,Biology,biology,2,1825
PBNU471N,Computer Science,computer science,3,7333.1
PBNU471N,Math,math,4,2133.1
PBNU471N,Economics,economics,5,8474.7
PBNU471N,Business,business,6,2421.3
PBNU471N,Government,government,7,10573.4
PLC36LSR,Psychology,psychology,1,2718.9
PLC36LSR,Biology,biology,2,5521.9
PLC36LSR,Philosophy,philosophy,3,6647.7
PLC36LSR,Engineering,engineering,4,11532.7
PLC36LSR,Writing,writing,5,11840
PLC36LSR,Business,business,6,4818.2
PLC36LSR,Math,math,7,2619.7
PLC36LSR,Spanish,spanish,8,5501
PLC36LSR,Biochemistry,biochemistry,9,8209.5
PLW1S0CA,Oceanography,oceanography,1,2688
PLW1S0CA,English,english,2,1005
PLW1S0CA,Government and Legal Studies,government and legal studies,3,4174
PLW1S0CA,Economics,economics,4,1537
PLW1S0CA,Business,business,5,937
PLW1S0CA,Political Science,political science,6,3066
PLW1S0CA,Chemistry,chemistry,7,4284
PLW1S0CA,Biology,biology,8,1209
PLW1S0CA,Physics,physics,9,1551
PLW1S0CA,Environmental Studies,environmental studies,10,5405
PLW1S0CA,Cinema Studies,cinema studies,11,1887
PLW1S0CA,French,french,12,857
PLW1S0CA,German,german,13,908
PLW1S0CA,Gender and Women's Studies,gender and women's studies,14,12704
PLW1S0CA,Chinese,chinese,15,2279
PLW1S0CA,Asian Studies,asian studies,16,1926
PLW1S0CA,Spanish,spanish,17,795
PLW1S0CA,Urban Studies,urban studies,18,10558
Q3MFUDV9,Econ,econ,1,1377.8
Q3MFUDV9,Gov,gov,2,3991.2
Q3MFUDV9,English,english,3,2597.8
Q3MFUDV9,Physics,physics,4,3486.5
Q3MFUDV9,Chem,chem,5,1345.9
Q3MFUDV9,Biology,biology,6,1566.4
Q3MFUDV9,Neuro,neuro,7,980.2
Q3MFUDV9,Math,math,8,4149.1
Q3MFUDV9,Engineering,engineering,9,4039.9
Q3MFUDV9,Computer Science,computer science,10,3109.6
Q3MFUDV9,Chinese,chinese,11,6130.4
Q3MFUDV9,Franco Studies,franco studies,12,6427.7
Q3MFUDV9,Psychology,psychology,13,7233.2
Q3MFUDV9,Philosophy,philosophy,14,3097.5
Q3MFUDV9,Art,art,15,6052
QGT05169,Nursing,nursing,1,2802
