accounting,africana studies,agriculture,american studies,anthropology,arabic,archaeology,archeology,architecture,arctic studies,art,art history,asian studies,astronomy,bio,bio engineering,biochem,biochemistry,bioengineering,bioinformatics,biology,biophysics,business,chem,chemistry,chinese,cinema studies,civil engineering,classics,communication,communications,comp sci,computer science,cooking,creative writing,criminal justice,dance,data and computer science,data science,dcs,digital computational studies,early childhood ed,earth and ocean studies,earth and oceanographic studies,earth science,east asian studies,ecology,econ,economics,education,electrical and computer engineering,electrical engineering,elementary ed,engineering,english,environmental science,environmental studies,eos,european history,evolutionary and ecological biology,fashion design,film,film production,film studies,finance,fine arts,forestry,francophone,francophone studies,french,gender and sexuality studies,gender and women's studies,gender studies,geography,geology,geophysics,german,gov,government,government and law,government and legal studies,graphic design,greek,gsws,hater,hispanic,hispanic studies,history,hotel management,human and organizational development,human rights,industrial design,international affairs,international relations,italian,italian studies,japanese,journalism,kinesiology,laclas,language,latin,latin american studies,latinx studies,law,legal studies,linguistics,literature,marketing,math,mathematics,mechanical engineering,media studies,medieval studies,meena,middle east & north african,middle eastern / north african,music,music technology,musical studies,neurochemistry,neuroscience,nursing,oceanography,performing arts,philosophy,physics,political science,pre-law,pre-med,premed,psychology,public health,reees,religion,religious studies,romance languages,russian,screen writing,secondary ed,sociology,spanish,special ed,sports management,statistics,theater,theater and dance,theatre,theology,urban studies,visual arts,visual studies,women's studies,zoology
-0.026946438,-0.03881421,0.052545995,0.027512446,0.054163713,-0.053431295,0.036514185,-0.0016365076,-0.070313856,0.026943428,-0.0057946783,0.007484925,0.018964788,-0.02002242,0.08875709,0.055383794,0.088537455,0.08422078,0.07892072,0.08763429,0.08466001,0.09254193,-0.04146046,0.08938049,0.088194564,-0.07973177,-0.02273257,-0.05941166,-0.04013095,-0.028540695,-0.029891314,0.016073365,-0.018783122,-0.0372476,-0.059391756,0.06542668,0.07005598,-0.03767655,-0.05709123,-0.025341857,0.006682695,-0.041110523,0.026215471,-0.0033037434,0.043413308,0.016503647,0.065440476,-0.021660846,-0.014273479,-0.00573576,-0.06472905,-0.07270992,-0.012964518,-0.07647218,-0.048858665,0.0042438237,-0.033941623,0.015921617,-0.02005642,0.080493785,-0.04831273,0.0003525436,0.015084738,-0.005333244,-0.04813736,-0.024128707,-0.03478588,0.0556099,0.04070187,0.0003643575,-0.012055922,0.014685139,-0.0010259062,0.007959316,-0.018870238,-0.013114248,-0.017281534,-0.016659154,-0.025560616,0.009162388,0.02529256,-0.057602912,-0.03164724,-0.007412192,-0.04828724,0.07276125,0.070553385,0.00062846567,-0.020553214,0.06481529,-0.01122254,-0.021682901,-0.048938077,-0.047897786,0.014770585,0.01978511,-0.03943124,-0.055220507,0.056040302,0.02638827,-0.0181818,0.07181114,0.081355035,0.015442567,0.07105958,0.05952992,-0.038317733,-0.038267884,-0.022851067,-0.06828273,-0.075501345,-0.07386623,0.015612055,-0.07781885,0.0054886085,0.03040074,0.04492483,0.054459643,0.039259892,0.028287597,0.036792196,0.075851925,-0.04767799,-0.025781551,-0.040881127,-0.036432575,-0.06606476,0.046179913,0.029254716,0.08454939,0.08454939,-0.017694132,-0.07276531,-0.09136448,-0.0036811272,-0.03178527,0.021969022,-0.04165925,-0.044464316,0.024010073,0.03527351,-0.003419952,0.043029394,-0.027629536,-0.07303535,0.008389799,0.055455893,0.0040244916,-0.0732954,-0.0016484143,-0.04767266,-0.046676837,-0.017532011,0.06309384
-0.032751925,0.026040245,-0.01663215,-0.010367411,-0.016684987,-0.020539885,-0.031513058,0.004849275,-0.010328006,-0.02504416,0.06238913,0.046971045,-0.034700654,-0.009481157,-0.011885939,0.031323045,0.017962094,0.057756715,0.05378399,-0.008258207,-0.029730204,0.026195168,-0.04990641,-0.0053494135,-0.0064750374,-0.03412224,-0.008391909,0.021890016,-0.004385105,-0.06428063,-0.042667724,0.01312189,0.03861689,0.008036495,0.03724089,-0.027303668,0.025443131,0.05506618,0.041833065,-0.072685495,-0.010825362,-0.059150074,0.007934744,0.0032492115,-0.0076124705,-0.028697733,0.038096868,-0.030217389,0.017343877,-0.021407705,0.040421203,0.025336778,-0.0497261,0.037593044,-0.022869166,-0.009544022,-0.03242214,-0.060845874,0.021702113,0.036266174,0.050803125,0.031375833,0.04068196,0.020284962,0.014116807,0.009776871,-0.04753309,-0.053833354,-0.016581077,-0.031133058,0.06921361,0.07095845,0.022313375,0.0044863345,0.036780603,0.02501828,-0.025922608,-0.039747614,0.015426386,0.0112982225,0.05584205,0.050760943,-0.036325246,0.022735646,-0.008991394,-0.024880683,-0.012545989,0.03399968,-0.04234669,0.054368757,-0.072954334,-0.009736522,-0.025426807,0.018319491,-0.039399818,-0.021255312,0.019341169,-0.020129839,0.008275737,-0.03525836,-0.0026244977,0.00905679,-0.0032351953,0.013574611,-0.0016296554,0.048866242,-0.005881053,0.006407133,0.055902988,-0.0021465996,-0.003828413,0.0027120102,-0.0023550857,-0.04637248,-0.03322818,-0.0038488307,0.012092181,0.019296456,0.03427958,0.014059795,-0.013991512,0.027881172,0.005707612,0.028931549,0.058213945,-0.06052399,0.017208477,-0.014195859,-0.032599125,-0.0033627714,-0.0033627714,-0.058153585,-0.019104825,-0.04527282,0.029031364,-0.021089077,0.048266724,0.008775218,-0.017480606,-0.024303928,-0.050153546,-0.0078098383,-0.0025356635,-0.0004729008,0.014913265,0.0016591026,-0.0070923674,-0.038115628,0.008318265,0.0026828162,0.0582007,0.05685092,0.03096353,0.010436244
-0.05276676,-0.0861469,-0.020110613,-0.023572415,0.06417432,-0.0009059164,0.07630986,0.07055521,0.07648747,-0.06318575,-0.06287319,-0.044848256,0.05271176,-0.06432214,-0.050546438,0.052018546,-0.073984355,-0.074463114,-0.022644468,-0.042530306,-0.051536944,-0.045085225,-0.07316398,-0.030345654,-0.0048114103,0.08695668,-0.0580667,0.066204324,-0.029486522,-0.012280885,-0.024971763,-0.051912364,-0.011962538,0.06797746,0.0026075053,-0.060618766,-0.06290263,-0.044427436,-0.04477936,-0.069092646,-0.053788576,-0.0572061,-0.059612032,-0.0608627,-0.06881068,0.05687271,-0.055682413,-0.04517958,-0.044316247,-0.06600572,0.0577485,0.0254771,-0.061587628,0.06736229,0.010810059,-0.08108659,-0.08177389,-0.08413224,-0.070541084,-0.059036944,-0.07070078,0.043223724,-0.04775701,-0.011768474,-0.068076275,-0.05070003,-0.062073845,-0.06997026,-0.07468331,-0.058276013,-0.022533806,-0.045395143,-0.040273808,-0.06464146,-0.04469397,-0.026269978,-0.023027962,-0.04384333,-0.068686165,-0.06411673,-0.079506464,-0.072031036,-0.023048045,-0.038982835,-0.029656129,0.07816769,0.053884782,-0.016715754,-0.037557997,-0.054957595,-0.011057396,-0.014890042,0.016160622,-0.0070985598,0.03715351,-0.03626068,0.040400002,0.047842503,0.011121774,0.02407514,0.00662906,-0.031191569,0.009980551,-0.07128164,-0.057703458,-0.08566057,-0.0341154,-0.06622746,-0.07710382,0.046957377,0.014213761,0.081439614,-0.066263765,-0.060174763,-0.024990425,-0.01044247,0.048155054,-0.01996583,0.055327438,-0.071284376,0.0060820538,-0.075336844,-0.047011994,-0.054681018,-0.043687973,-0.077262476,-0.007221498,-0.080698214,-0.04054049,-0.06824098,-0.06824098,-0.03418357,-0.045876767,-0.040980857,0.00050108467,-0.058570925,-0.03588399,-0.0044105016,0.077638455,-0.06876135,-0.0047235587,0.043425098,-0.009587815,-0.037251234,-0.023211965,-0.02526647,-0.022798713,-0.012309653,-0.07108491,-0.07501567,-0.05212484,-0.05219408,-0.05259832,-0.056700807
0.03346833,-0.0154087255,0.064372495,-0.095278695,-0.05775511,-0.0767335,-0.049213994,0.023663199,-0.011090524,-0.028879896,0.029696645,-0.066099,-0.08243613,-0.05589452,0.0027899337,0.012457747,0.053444482,0.009486891,0.035822254,0.052154575,-0.060953405,0.08344824,0.028308228,-0.07785162,-0.077409945,-0.078873664,-0.06938609,-0.019528475,-0.036263257,0.042311694,0.05943956,-0.05091137,-0.06295976,-0.0574754,-0.06809644,-0.0572614,-0.0647245,0.04651151,-0.015801333,-0.042981967,-0.024042243,-0.06164724,-0.01801391,-0.02275173,-0.080882326,-0.08799169,0.021641796,-0.0014786782,0.025027819,0.03650125,0.026995655,0.010902856,-0.06183467,0.05910584,-0.08018862,-0.029371794,0.02089885,-0.00882943,-0.08092555,-0.020115374,-0.015014145,-0.028610433,-0.04723746,-0.02574843,0.04391164,0.03650944,0.053409047,-0.07127016,-0.07612509,-0.081536315,-0.054381385,-0.05863812,-0.06163372,0.007923984,-0.009820014,0.09434339,-0.08334588,-0.050403193,0.022475988,0.05541416,0.033908434,-0.057708185,-0.074833296,0.010436877,-0.08886781,-0.08337067,-0.073334016,-0.06649212,0.055488035,0.07792761,-0.0838308,0.042781554,0.018580252,0.029490849,-0.0821516,-0.075040855,-0.08048619,-0.0620978,0.07359973,0.04276482,-0.056826256,-0.07460557,-0.0821426,-0.0060144556,-0.038742535,-0.0369379,-0.0032042114,0.009716112,0.07254909,-0.06181793,-0.036598325,0.03410192,-0.02800568,-0.057839952,0.021745713,-0.079259925,-0.07685208,-0.05853941,-0.030701688,-0.02910414,0.030326689,0.008236773,-0.05411757,0.07906438,-0.021855807,-0.07513787,-0.07979698,-0.0743811,-0.029281026,-0.05910892,-0.05910892,-0.05177137,0.008757632,-0.022937829,-0.08637798,-0.07542537,-0.07295086,-0.08327512,-0.027783502,-0.0028212497,-0.016510278,-0.07964403,0.01677479,0.062407054,0.05645443,-0.009234491,0.0310308,-0.060922142,-0.022027599,-0.05485805,-0.0048378482,-0.009154175,-0.08421147,-0.046187058
0.04487042,-0.044026345,-0.0040713777,-0.049131624,0.030088047,-0.0041442723,-0.0033867361,0.011268332,0.05916321,-0.013539115,0.045001663,0.027750041,-0.040351193,0.023701709,-0.0033059209,0.015324301,-0.06189404,-0.008635977,-0.0064629326,-0.02965144,0.027563883,-0.034131218,-0.019202555,0.06454322,0.069488674,-0.045164466,-0.013538,0.012533774,-0.055768907,-0.004264688,0.00789261,-0.03908843,-0.021316467,0.039944526,0.059216876,-0.04529588,0.050318643,-0.0014702025,-0.039116606,-0.04016895,-0.03480831,0.0074350005,0.020624712,0.011195555,-0.018578356,-0.03609838,0.025786018,0.021469234,0.009435372,-0.051453937,0.043812692,0.040365893,0.06631938,-0.029861884,-0.021351231,0.0021356193,-0.021389987,0.055554815,-0.032759253,0.022866035,0.026736919,0.050861098,0.056327928,0.0088409865,-0.041980688,-0.03676296,0.019998776,-0.028044814,-0.030329075,-0.032751586,0.039565917,0.018320106,0.013411848,-0.0007949853,-0.0047666556,-0.05803226,-0.047911443,0.058976997,-0.0005934736,0.0154482955,0.0172313,-0.018029016,-0.06499515,0.023862716,-0.0034770647,-0.03702358,-0.05540791,0.039625205,-0.052322514,0.014160522,-0.016956594,0.00937743,0.0041588494,-0.023698226,-0.04820325,-0.04332609,-0.02364255,0.0608049,0.049687542,-0.019732185,-0.019353049,-0.046710618,-0.07008912,-0.027513454,-0.028727503,-0.0040636035,0.02195697,-0.07191069,0.017356228,0.029854428,0.030891513,0.039876267,0.02838673,-0.033473603,0.02348565,-0.0728247,-0.07669543,0.028074557,-0.039584704,-0.03947022,0.03739535,0.006672164,0.050863795,-0.06304839,0.02344535,-0.034471393,0.023287782,-0.03738925,-0.019663049,0.002611594,0.002611594,0.022198299,0.03487231,-0.010779229,0.062128242,0.018096553,0.015157848,-0.013945082,0.07372134,0.06845045,0.008783678,-0.027330238,0.02137967,-0.0070626833,-0.06419401,0.030124765,0.06658184,0.040039577,0.036563434,0.02694374,0.019121546,-0.0029701344,-0.008788623,0.029232418
0.007918521,0.039686963,-0.006068219,-0.042729624,0.024716826,0.07446304,0.0413242,0.029222999,0.06971882,0.017556708,0.03318434,0.014795717,-0.032759976,-0.0034048927,-0.05391762,-0.032378107,-0.01704538,-0.018420883,-0.005493211,-0.014488234,0.00988348,0.006217757,-0.028569367,0.059884187,0.045696888,-0.007788395,-0.017731275,0.06403086,-0.042617016,-0.025565917,0.048204787,-0.027190749,0.058446445,0.004323453,0.0029303525,0.083520085,-0.012991071,0.04112047,0.004648782,0.07599047,0.017698979,0.008087732,0.017701322,0.0031718707,0.034583144,-0.029260438,-0.04901388,-0.06721466,-0.05939258,0.014926199,0.0044514355,0.007057926,0.007811965,0.0068556387,0.0045692874,-0.0035762482,0.00097123004,0.022213843,0.021495221,-0.07076127,-0.018211626,-0.009390388,0.03238282,-0.015409981,-0.021077996,0.052956965,0.06910565,-0.021783255,-0.038364995,0.03360779,-0.045138057,0.0051888246,0.057876322,0.06660923,0.027248763,0.0002463366,0.07769309,0.035801485,0.019107802,-0.021028796,-0.034273207,0.01776169,-0.018336479,0.032169282,0.015316071,0.035652474,0.0076473006,0.042293087,0.016252078,-0.05032581,0.008140579,-0.008776273,0.0104908105,0.059327394,0.06541991,0.06267291,0.026500015,0.06175619,-0.03556329,0.014610036,-0.01396029,0.06171596,-0.03047553,-0.0031415566,0.028473966,-0.031370897,0.047231905,0.018473122,-0.042954817,0.03207804,0.029009568,-0.020291151,0.065524265,0.06587753,-0.002075836,0.06361754,0.038631134,0.015608159,0.03533907,-0.042203262,0.023963282,0.0053764703,0.026861802,0.004530015,0.007679471,-0.00021542543,0.027648464,0.046549004,0.053496633,-0.07405296,-0.07405296,0.022101201,-0.06409289,0.040197354,-0.002252811,-0.020685088,0.010149299,0.08747392,0.050037097,0.018266117,0.047645606,0.04373958,0.007911786,-0.0050620283,0.06961791,-0.029884586,-0.048254907,-0.03438569,-0.077992685,-0.0012159417,0.007259892,-0.04251447,-0.015381387,-0.002389211
-0.06053548,0.0049971812,0.03324709,-0.042193394,-0.017535904,0.025341138,0.047657713,0.046150703,-0.06729226,0.023273012,0.027838591,0.024909867,-0.016824728,-0.045087527,0.030393375,-0.0046260045,-0.001719112,0.02539338,0.03326027,-0.0021563405,-0.016122833,0.046005163,-0.06865829,-0.05376411,-0.07337801,-0.0076899063,0.05499809,-0.05824303,-0.06084425,-0.023912251,-0.021757178,-0.06984692,-0.025647566,-0.052147917,-0.054993853,-0.014781494,0.009026041,-0.07333275,-0.079797566,-0.02377289,0.017478984,-0.019746954,-0.0025862777,-0.032701794,-0.0750379,-0.027464785,0.019434992,-0.04434234,-0.06466233,0.026820652,-0.013689485,-0.0067423247,-0.019021224,-0.032989025,0.009386551,-0.042372342,-0.005282646,0.07198489,0.047250766,-0.0017513636,-0.05942562,-0.010640518,-0.046121612,0.024233185,0.005212559,0.013246996,-0.043548763,0.017845623,-0.0024361755,0.018431498,-0.073881835,-0.05880507,-0.014155487,-0.062536,-0.060636673,0.018433316,-0.04405869,0.00991281,0.026724337,-0.0064134127,-0.0058592255,-0.04432491,-0.020517303,0.014049746,-0.064406745,0.045978703,0.010244686,-0.0641124,0.03655643,0.0058323173,-0.012993388,-0.044563513,-0.052229088,-0.013231688,-0.025939375,-0.017085051,0.011841888,-0.007687893,-0.0027528575,0.012311477,-0.024511991,0.06115166,0.026022261,0.015431333,-0.05333068,-0.05243954,-0.024832698,-0.01510379,0.010035757,-0.044935137,-0.0198452,0.033243123,0.041522373,0.004145691,-0.018482085,0.040362913,0.0387325,-0.05159257,-0.06098796,-0.067215234,0.0027312185,-0.001719325,0.013539441,-0.0069144266,0.041591536,0.04511047,-0.03302553,-0.025861725,-0.035261303,0.037322126,0.037322126,-0.06593071,0.018840436,0.050297454,-0.034051497,-0.01050869,-0.033931486,0.017121825,-0.009313266,-0.052904874,-0.030771175,-0.009953155,-0.015536075,0.053402793,-0.031309832,0.06413715,0.040017586,0.046794385,0.058599237,0.02602877,0.003108586,-0.015366892,-0.047816105,0.039763782
0.045972604,0.0029711667,-0.018445117,-0.01608161,-0.071520776,0.011109794,-0.07790978,-0.069342986,0.030686151,0.01900936,0.06342614,-0.023127638,-0.04540179,0.029084446,-0.046239767,0.015030837,-0.057854533,-0.04915677,-0.015330772,-0.021067608,-0.019818436,-0.07701613,-0.029575253,-0.0062603173,-0.018464088,0.006981579,0.036297273,0.07565647,0.036396865,0.03681205,0.0005321178,0.06284581,0.018805964,-0.019624166,0.016271375,0.03322041,0.047948945,-0.031612877,-0.01181311,-0.04681454,-0.004317638,0.023085147,-0.014001858,0.009383205,0.0070639676,-0.03367428,-0.049162943,-0.023043413,-0.023616157,0.033928867,0.06961779,0.06736856,-0.042150106,0.058646906,0.037269827,0.028108975,0.05764631,0.04891399,-0.062073667,-0.06874576,-0.03999803,0.003048382,-0.005338625,-0.009383892,0.076679744,0.029483533,-0.02787653,-0.012691758,0.0007738699,0.010218505,0.004828958,0.031877745,0.038448106,-0.07193672,-0.040954497,-0.050107434,0.01757786,0.07077282,0.08112575,0.079172626,0.074237235,-0.04291491,-0.0023506302,-0.034332074,0.0022021316,-0.050024997,-0.02061122,-0.056597564,-0.008648822,0.06538565,0.04264521,-0.065680176,0.0615863,0.04284542,-0.030030316,0.02707342,-0.060499627,-0.048672542,0.0054548457,0.028418573,0.06910047,0.028760402,0.041076653,0.029054057,0.062047753,0.051832046,0.053936727,0.016421134,0.049903203,0.037692856,0.05029272,0.0154297445,0.020894656,-0.006275916,-0.020242378,-0.064154215,-0.070287675,-0.035815362,-0.034529854,0.017024102,-0.018551867,-0.01732907,0.028864274,-0.06686962,0.05412358,0.0077190795,-0.025882302,0.049849316,-0.019915566,-0.06731703,-0.06731703,0.0037697232,0.08248695,-0.02825201,-0.015568138,-0.021775382,0.04532473,0.048165783,-0.06766249,-0.06385659,0.0022278407,-0.0026679335,0.053135157,-0.008464455,-0.06673383,0.0049632485,0.021450588,-0.00966974,-0.056953974,-0.030885307,0.033151317,0.018821293,-0.013545637,-0.06969752
-0.032509696,-0.05351048,-0.012201551,-0.05375037,0.012630478,-0.023398489,0.04071606,0.03369254,0.019914687,-0.041914497,-0.03758182,-0.06160657,-0.05908718,-0.054218385,-0.046981826,-0.038239572,0.012367757,0.046662856,0.042627253,0.021804627,-0.03255147,0.014214212,-0.07823332,-0.00954581,-0.0054336814,-0.05981511,-0.030948045,-0.009316539,-0.05159798,-0.051526405,-0.042331345,-0.07502148,-0.054815337,-0.065517396,0.017554572,-0.04117769,-0.055014137,-0.051385626,-0.06287447,-0.015928658,-0.025677387,-0.058765158,-0.02688857,-0.00605044,-0.042486113,-0.04103439,0.0067275674,-0.052512806,-0.054237593,-0.074274816,-0.021985719,-0.018962678,-0.045817427,-0.022746708,-0.025000261,-0.045093957,-0.03844647,-0.063465424,-0.065190904,-0.025697414,0.03579626,-0.020821843,-0.012940824,-0.02094655,-0.060411304,-0.03848765,-0.010789434,-0.028397398,-0.030065555,-0.016504308,0.04065561,0.03066429,-0.02766133,-0.0563836,-0.00030732315,0.07001587,-0.047357723,-0.05328489,-0.05137199,-0.011423989,-0.025818318,0.06296461,-0.05066018,-0.0039390153,0.08820051,-0.044349942,-0.053587414,-0.05131869,-0.07553841,0.059552513,0.036436018,0.07948143,-0.07383384,-0.051158026,-0.064864546,-0.07152857,-0.043807633,-0.008424066,0.041957013,-0.028676603,-0.05748942,-0.06584196,-0.053499434,-0.06893863,0.0033949018,-0.025966015,0.01778008,-0.024542209,-0.06502399,0.021712663,0.033050586,0.029676901,-0.059775524,-0.039457303,0.060017247,-0.055620104,-0.05320141,-0.011325718,-0.01812968,-0.039481092,-0.013821407,-0.0049703475,-0.042331032,0.01469327,-0.05563753,-0.031659037,-0.0037678697,-0.042558655,-0.038999587,-0.04404147,-0.04404147,-0.04649938,-0.022007147,0.043530803,-0.021110304,-0.042436182,-0.025850352,-0.013416976,-0.0032390594,-0.04644738,-0.024327481,-0.02580586,-0.049620613,-0.06865838,-0.05315803,-0.06925972,-0.043610387,-0.051645372,0.05776856,-0.036244586,-0.05430535,-0.057605952,0.0035746612,-0.018115992
0.042840283,-0.03710372,0.03285542,-0.047436874,0.013994798,-0.047050506,0.014330346,0.010326277,0.049570818,-0.027681073,0.017821893,0.04025754,-0.05828805,0.032375574,0.03460496,0.046241757,0.028396705,0.031490553,0.048030134,0.025427783,-0.0068945605,0.027405111,0.048555296,0.029758822,0.046509296,-0.008922424,-0.0053205644,0.03499221,-0.039906763,0.06948324,0.073261455,0.037693202,0.038570713,-0.028816631,0.021130983,0.018451994,-0.008748596,-0.015121925,0.053285446,0.06409634,-0.06229084,0.01988078,-0.043263588,-0.04448837,0.023471193,-0.046937063,0.018273408,0.047217946,-0.0009361168,-0.050125893,0.0139272,0.046225216,0.02086039,0.028196646,0.013323312,0.061606154,0.009457526,0.032495458,0.03561326,-0.013284885,0.021558257,-0.035225417,-0.02163462,-0.061196577,0.048051294,-0.01574694,0.06853283,-0.011141716,-0.04162567,0.008404431,-0.071740024,-0.052872006,0.010256447,0.04161506,-0.002803517,0.034792792,-0.039470483,0.00090859685,-0.015915543,-0.04378719,-0.06777088,0.0038081568,-0.04133498,-0.027405914,-0.029622886,0.004254128,-0.03370186,-0.009082684,0.048967753,-0.05316393,-0.03239655,0.075220026,0.015922219,0.019945048,-0.041716598,-0.047533117,-0.07182226,0.031282708,0.025013972,0.013265646,0.016430866,-0.046616998,-0.040460948,-0.05606204,0.0043061255,-0.051625893,0.044281155,0.0033012656,-0.005982287,-0.032435294,-0.067900255,0.02107486,0.0023250245,-0.038203,0.04235455,-0.054631982,-0.05280437,-0.028309682,0.004696902,-0.05967431,-0.012730422,0.028893286,0.03273976,-0.009858376,0.007069891,-0.040484633,-0.047109995,0.010581421,0.006662703,-0.013954058,-0.013954058,-0.01876954,-0.019132894,-0.00020563405,-0.06814741,-0.06259654,-0.05431497,-0.050913297,-0.007994293,0.08716399,0.03980917,-0.025809895,-0.05824778,0.06189432,-0.047292057,0.062343962,0.008399298,0.060141295,-0.04420718,-0.009970951,0.028993124,-0.013834828,-0.03673722,-0.0014858694
-0.028156767,-0.07137751,-0.045735385,-0.06769417,-0.0631995,0.025841242,-0.06738137,-0.031444017,-0.029064186,-0.07982612,-0.016516909,-0.046225578,-0.064027816,-0.058534596,-0.07696059,-0.08207233,-0.0633491,-0.077051744,-0.07651224,-0.08129324,-0.069370605,-0.079244696,0.042907868,-0.02731318,-0.006455323,-0.040824633,-0.053700767,-0.039557166,0.029655432,-0.0066128382,-0.056251436,-0.055265844,-0.04655986,0.005587137,-0.006998921,-0.035352785,0.027423836,-0.062271874,-0.07077568,-0.018755408,-0.0686014,-0.002380564,-0.04795517,-0.027669288,-0.06016355,-0.039288353,-0.056742836,-0.023877455,-0.0055842516,-0.043311834,-0.020866763,-0.04472816,0.011367125,-0.059786264,-0.0020851174,-0.058854807,-0.06540216,-0.050816182,0.012786005,-0.003795721,0.026159434,-0.029143978,0.04296958,-0.054346573,-0.020243835,0.037703987,-0.05545051,-0.0050032595,-0.055941314,0.016767528,-0.019528605,0.009424101,-0.039764732,-0.052981712,-0.06568634,-0.045695603,0.026392989,0.022196883,0.03182503,0.020425158,-0.0038429403,0.030300114,0.012681321,0.0056013768,0.01193874,0.038462915,-0.019887526,-0.016198967,-0.07573094,-0.04857672,-0.052175216,-0.008170627,-0.006282175,-0.05966818,0.037640054,-0.029087141,0.05086884,-0.042097066,-0.05359256,0.019757224,0.05382233,0.023906419,0.01820365,-0.061436836,-0.026675237,-0.051323015,-0.045619983,-0.02522682,-0.015684735,-0.04440026,-0.058922376,-0.07494802,-0.05474759,0.03127484,-0.02134411,0.061871495,0.055654097,-0.020936111,0.0006460724,-0.050487302,-0.022891197,-0.07297952,-0.017916381,-0.057415877,0.04167756,-0.032533444,-0.013219493,-0.050336428,-0.03320558,-0.07166688,-0.07166688,-0.06724183,-0.03395304,0.0038459182,-0.0065094,-0.06602279,0.042747516,-0.0031141876,-0.029167717,-0.037470285,-0.05854798,0.06635055,-0.030883798,-0.04277719,-0.03267474,-0.01886233,0.0007431002,0.0049762838,-0.035154898,-0.050482843,-0.056300532,-0.07666514,-0.042873576,0.010454642
-0.078878425,-0.029886924,0.04142091,-0.027678333,0.045288745,-0.03518882,-0.026406836,-0.061726388,-0.026843295,-0.028671773,-0.008573773,-0.042826988,0.040918615,0.031663224,0.06301316,0.06998976,0.022293314,0.033930082,0.05298676,0.0038163867,0.040845264,-0.025957208,0.0019596205,-0.05203846,-0.055829845,-0.0030871064,0.007898964,0.06689027,0.06410178,0.01360922,0.001934789,-0.022308206,-0.014976413,0.030542308,0.030729728,0.021009529,0.017188122,-0.08272155,-0.08147997,-0.040041346,-0.011169086,0.08351921,-0.02434611,-0.008273791,-0.0031783355,0.0059296144,0.0457341,-0.06121907,-0.012699201,0.018756121,-0.0056263595,0.026693448,0.07115055,0.043366663,-0.047113318,0.03384917,0.040487573,-0.051915064,-0.0475587,0.063613005,-0.008446485,0.008931605,0.027360624,-0.019955575,-0.08472708,-0.007941736,0.058845144,-0.07356838,-0.07622489,-0.07055396,0.013735473,-0.0013123477,-0.011728833,0.017055092,0.00781593,-0.021319117,-0.054115154,0.053371087,0.01823851,0.029718526,0.005877805,0.05170265,-0.0814158,0.04904601,-0.054695915,-0.051806744,-0.04783137,-0.029674081,0.027322294,0.07674312,0.07867271,0.014690136,-0.010747635,-0.0021118878,0.00035318817,-0.018322239,0.022225529,0.019960694,0.022828909,0.05390163,-0.03425889,-0.059278402,-0.072883524,-0.030249223,0.030324481,0.0117680775,-0.0024475155,0.044419795,0.056225542,-0.0074081295,0.019423788,0.05434969,-0.0050165546,0.0033115388,0.05595712,-0.03100923,-0.046600007,0.055479042,0.0071719177,0.0033233939,-0.051323052,-0.010523748,-0.003063103,-0.020763457,0.038366225,0.034263335,-0.011924185,-0.04302893,-0.059954185,-0.027593484,-0.027593484,0.052917205,0.05469024,-0.041471973,0.058606688,0.043200124,-0.028779963,-0.01172153,0.016209912,0.056906905,-0.058029376,-0.061851166,0.0808469,-0.007871483,-0.071891755,0.02257392,0.03445906,0.03152651,-0.02401723,0.0067354827,-0.003187962,-0.03293622,-0.053385805,0.069496095
